date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:45	847/847	---M--	200	added ('OK')	image/png	etag:%2228af57e32e1387f02b789a9cb95517cf%22	https://taaimages.s3.eu-west-2.amazonaws.com/1534714734.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1534714734.png	(from http://theauditionafrica.com/auditions)
12:25:46	16468/16468	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:47%20GMT	http://theauditionafrica.com/contestant/contestant-1539868717	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539868717.html	(from http://theauditionafrica.com/auditions)
12:25:48	16476/16476	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:49%20GMT	http://theauditionafrica.com/contestant/contestant-1539852591	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539852591.html	(from http://theauditionafrica.com/auditions)
12:25:50	5993/5993	---M--	200	added ('OK')	image/jpeg	etag:%22012ce03a088fa70e8e504921a71391a2%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539853211.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539853211.jpg	(from http://theauditionafrica.com/auditions)
12:25:51	26723/26723	---M--	200	added ('OK')	image/jpeg	etag:%22d64af417be65aacb3eaa2d758e700356%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539871711.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539871711.jpg	(from http://theauditionafrica.com/auditions)
12:25:52	16498/16498	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:52%20GMT	http://theauditionafrica.com/contestant/contestant-1539603272	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539603272.html	(from http://theauditionafrica.com/auditions)
12:25:55	1628/1628	---M--	200	added ('OK')	image/png	etag:%225080dd01b39cc4792bd16ad418ebcce7%22	https://taaimages.s3.eu-west-2.amazonaws.com/1536961974.png	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1536961974.png	(from http://theauditionafrica.com/auditions)
12:25:56	1104934/1104934	---M--	200	added ('OK')	image/jpeg	etag:%2210dc26-570f836b401b9%22	http://theauditionafrica.com/front/images/sliderimages/buzzbg.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/front/images/sliderimages/buzzbg.jpg	(from http://theauditionafrica.com/)
12:25:56	142044/142044	---M--	200	added ('OK')	image/jpeg	etag:%223dd414e415a77f5a14691f8a136a06ee%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539608479.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539608479.jpg	(from http://theauditionafrica.com/auditions)
12:25:56	6292/6292	---M--	200	added ('OK')	image/jpeg	etag:%22c45f470c04a638b00774bd931dc83e46%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539780523.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539780523.jpg	(from http://theauditionafrica.com/auditions)
12:25:57	16488/16488	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:25:58%20GMT	http://theauditionafrica.com/contestant/contestant-1539779958	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539779958.html	(from http://theauditionafrica.com/auditions)
12:25:59	36669/36669	---M--	200	added ('OK')	image/jpeg	etag:%22da182e900827bc80f7fdb6d036939cb7%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539597029.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539597029.jpg	(from http://theauditionafrica.com/auditions)
12:26:00	16486/16486	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:26:00%20GMT	http://theauditionafrica.com/contestant/contestant-1539591837	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539591837.html	(from http://theauditionafrica.com/auditions)
12:26:01	16494/16494	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:26:02%20GMT	http://theauditionafrica.com/contestant/contestant-1539349512	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539349512.html	(from http://theauditionafrica.com/auditions)
12:26:04	6038/6038	---M--	200	added ('OK')	image/jpeg	etag:%2212f1282765dc484287be3ec9929d34c6%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539268574.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539268574.jpg	(from http://theauditionafrica.com/auditions)
12:26:06	16493/16493	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:26:06%20GMT	http://theauditionafrica.com/contestant/contestant-1539268001	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/contestant/contestant-1539268001.html	(from http://theauditionafrica.com/auditions)
12:26:08	23323/23323	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:26:09%20GMT	http://theauditionafrica.com/terms-and-conditions	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/terms-and-conditions.html	(from http://theauditionafrica.com/register)
12:26:09	179768/179768	---M--	200	added ('OK')	image/jpeg	etag:%2259a88dff2140c8f0d785a4c30d79b7e2%22	https://taaimages.s3.eu-west-2.amazonaws.com/1539350780.jpg	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/taaimages.s3.eu-west-2.amazonaws.com/1539350780.jpg	(from http://theauditionafrica.com/auditions)
12:26:09	14057/14057	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Feb%202019%2011:26:09%20GMT	http://theauditionafrica.com/password/reset	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/password/reset.html	(from http://theauditionafrica.com/login)
12:26:45	1352703/1352703	---MCZ	200	added ('OK')	application/javascript	etag:%2214a3ff-57bdd30e66072-gzip%22	http://theauditionafrica.com/js/auditions.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/js/auditions.js	(from http://theauditionafrica.com/auditions)
12:26:45	1361847/1361847	---MCZ	200	added ('OK')	application/javascript	etag:%2214c7b7-57bdd30e67fb2-gzip%22	http://theauditionafrica.com/js/contestants.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/js/contestants.js	(from http://theauditionafrica.com/top-contestants)
12:26:46	1353442/1353442	---MCZ	200	added ('OK')	application/javascript	etag:%2214a6e2-57bdd30e68f52-gzip%22	http://theauditionafrica.com/js/my-auditions.js	C:/Users/Adekunle%20Toluwani/Desktop/My%20Codes/My%20websites/The%20Audition%20Africa/design%202/theauditionafrica.com/js/my-auditions.js	(from http://theauditionafrica.com/contestant/contestant-1539771047)
